sample_id,ground_truth_equal,ground_truth_san,ground_truth_posformer,san_prediction,posformer_prediction,san_correct_gt_san,posformer_correct_gt_san,oracle_correct_gt_san,outcome_gt_san,san_correct_gt_posformer,posformer_correct_gt_posformer,oracle_correct_gt_posformer,outcome_gt_posformer,san_changes_correctness,posformer_changes_correctness
RIT_2014_172,True,\frac { \sin ( \pi ) - \sin ( 0 ) } { \pi - 0 } = 0,\frac { \sin ( \pi ) - \sin ( 0 ) } { \pi - 0 } = 0,\frac { \sin ( \pi ) - \sin ( 0 ) } { \pi - 0 } = 0,\frac { \sin ( \pi ) - \sin ( 0 ) } { \pi - 0 } = 0,True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_173,True,p _ { i } = \frac { q _ { i } + a } { \sum ( q _ { i } + c ) },p _ { i } = \frac { q _ { i } + a } { \sum ( q _ { i } + c ) },p _ { i } = \frac { g _ { i + a } + a } { \sum ( q _ { i } + c ) },p _ { i } = \frac { q _ { i + a } { \sum ( q _ { i } + c ) },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_174,True,\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { n } - y _ { n - 1 } ),\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { n } - y _ { n - 1 } ),\frac { 7 } { 6 } y _ { n } ( - y _ { n + 1 } + 2 y _ { 1 } - y _ { n - 1 } - 1 ),\frac { 7 } { 0 } y _ { n } ( - y _ { n + 1 } + 2 y _ { 1 } - y _ { n - 1 ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_175,True,\cos ( \sigma ) > 1 - 2 ( \frac { \sigma } { 2 } ) ^ { 2 } = 1 - \frac { \sigma ^ { 2 } } { 2 },\cos ( \sigma ) > 1 - 2 ( \frac { \sigma } { 2 } ) ^ { 2 } = 1 - \frac { \sigma ^ { 2 } } { 2 },\cos ( \theta ) > / - 2 ( \frac { \theta } { 2 } ) ^ { 2 } = 1 - \frac { \theta ^ { 2 } } { 2 },\cos ( \theta ) > ( - z ( \frac { \theta } { 2 } ) ^ { 2 } = 1 - \frac { \theta ^ { 2 } } { 2 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_176,True,1 8 z,1 8 z,1 8 2,1 8 2,False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_177,True,Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + \ldots + Y _ { n },Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + \ldots + Y _ { n },Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + \ldots + Y _ { n },Y _ { 1 } + Y _ { 2 } + Y _ { 3 } + \cdots + Y _ { n },True,False,True,san_only,True,False,True,san_only,False,False
RIT_2014_178,True,x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } },x ^ { \frac { p } { q } } = \sqrt [ q ] { x ^ { p } } = \sqrt [ q ] { x ^ { p } },x ^ { \frac { B } { q } = \sqrt { x ^ { p } } = \sqrt { x } } = \sqrt { x ^ { p } } = \sqrt { x },x ^ { \frac { p } { q } } = \sqrt [ n ] { x ^ { p } } = \sqrt [ 5 ] { x ^ { p } },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_179,True,y = 3 x + 7 + \frac { x + 8 } { x },y = 3 x + 7 + \frac { x + 8 } { x },y = 3 x + 7 + \frac { x + 8 } { x },y = 3 x + 7 + \frac { x + 8 } { x },True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_18,True,\int d _ { X } = \int g t d t,\int d _ { X } = \int g t d t,\int d x = \int g t d t,\int d x = \int g t d t,False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_180,True,\sqrt { a } \sqrt { - a } = \sqrt { - a ^ { 2 } } = j \sqrt { a ^ { 2 } },\sqrt { a } \sqrt { - a } = \sqrt { - a ^ { 2 } } = j \sqrt { a ^ { 2 } },\int a \sqrt { - a } = \sqrt { - a ^ { 2 } } = j \sqrt { a ^ { 2 } },\sqrt { a \sqrt { - a } = \sqrt { - a ^ { 2 } } = j \sqrt { a ^ { 2 } },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_181,False,\lim _ { b \rightarrow \infty } f ( b ),\lim \limits _ { b \rightarrow \infty } f ( b ),\lim _ { b \rightarrow \infty } f ( 6 ),\lim \limits _ { b \rightarrow \infty } f ( b ),False,False,False,both_wrong,False,True,True,posformer_only,False,True
RIT_2014_182,False,\sum _ { i = 1 } ^ { \infty } ( a _ { i } - b _ { i } ) ^ { 2 },\sum \limits _ { i = 1 } ^ { \infty } ( a _ { i } - b _ { i } ) ^ { 2 },\sum _ { i = 1 } ^ { \infty } ( a _ { i } - b i ) ^ { 2 },\sum \limits _ { i = 1 } ^ { \infty } ( a _ { i } - b i ) ^ { 2 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_183,False,\lim _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0,\lim \limits _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0,\lim _ { x \rightarrow \infty } p _ { 2 } ( x ) > 0,\lim \limits _ { X \rightarrow \infty } p _ { 2 } ( X ) > 0,True,False,True,san_only,False,False,False,both_wrong,True,False
RIT_2014_184,False,\lim _ { b \rightarrow \infty } f ( b ) = 0,\lim \limits _ { b \rightarrow \infty } f ( b ) = 0,\lim _ { b \rightarrow \infty } f ( 6 ) = 0,\lim \limits _ { b \rightarrow \infty } f ( 6 ) = 0,False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_185,False,\lim _ { n \rightarrow \infty } n \sin ( \frac { 2 ^ { \pi } } { n + 1 } ) - \lim _ { n \rightarrow \infty } n \frac { 2 \pi } { n + 1 } - 2 \pi,\lim \limits _ { n \rightarrow \infty } n \sin ( \frac { 2 ^ { \pi } } { n + 1 } ) - \lim \limits _ { n \rightarrow \infty } n \frac { 2 \pi } { n + 1 } - 2 \pi,\lim _ { n \rightarrow \infty } n \sin ( \frac { \pi } { n + 1 } ) - \lim _ { n \rightarrow 0 } n ^ { \frac { 2 \pi } { n + 1 } - 2 \pi },\lim \limits _ { n \rightarrow \infty } n \sin ( \frac { 2 \pi } { n + 1 } ) - \lim \limits _ { n \rightarrow 0 } n \frac { 2 \pi } { n + 1 } - 2 \pi },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_186,True,\sin ( 3 x ) = - 4 \sin ^ { 3 } ( x ) + 3 \sin ( x ),\sin ( 3 x ) = - 4 \sin ^ { 3 } ( x ) + 3 \sin ( x ),\sin ( 3 x ) = - 4 \sin ^ { 3 } ( x ) + 3 \sin ( x ),\sin ( 3 x ) = - 4 \sin ^ { 3 } ( x ) + 3 \sin ( x ),True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_187,True,1 m,1 m,1 m,1 m,True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_188,True,\cos ( x + y ) - \cos x \cos y - \sin x \sin y,\cos ( x + y ) - \cos x \cos y - \sin x \sin y,\cos ( x + y ) - \cos ( \cos y - \sin x \sin y,\cos ( x + y ) - \cos ( \cos y - \sin x \sin y ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_189,True,\sqrt [ 4 ] { 6 4 8 + 6 4 8 } + 8,\sqrt [ 4 ] { 6 4 8 + 6 4 8 } + 8,\sqrt { b 4 g + b 4 8 } + 8,\sqrt [ x ] { b 4 8 \times b 4 8 } + 8,False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_19,True,2 ^ { 2 ^ { 2 ^ { 6 5 5 3 6 } } } - 3,2 ^ { 2 ^ { 2 ^ { 6 5 5 3 6 } } } - 3,2 ^ { 2 ^ { ( 5 5 7 6 } },2 ^ { 2 ^ { 4 5 5 3 6 } } - 3,False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_190,True,B \sin ( n \pi y ) = \sin ( \pi y ) + \frac { 1 } { 5 } \sin ( 3 \pi y ),B \sin ( n \pi y ) = \sin ( \pi y ) + \frac { 1 } { 5 } \sin ( 3 \pi y ),B \sin ( n y ) = \sin ( \pi y ) ^ { t } s ^ { \sin ( 3 \pi ) ) },"B \sin ( \sin ( y ) - \sin ( x , y ) + 1 } ( \sin ^ { \sin ( \pi ) ) }",False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_191,False,x [ \infty ] = \lim _ { z \rightarrow 1 ( z - 1 ) x ( z ) },x [ \infty ] = \lim \limits _ { z \rightarrow 1 } ( z - 1 ) x ( z ),x [ \infty ] \cdot \lim _ { z \rightarrow 1 } ( z - 1 ) X ( z ),x [ \infty ] = \lim \limits _ { z \rightarrow 1 } ( z - 1 ) X ( z ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_192,True,\frac { \log _ { b } x } { \log _ { b } a },\frac { \log _ { b } x } { \log _ { b } a },\frac { \log _ { b } x } { \log _ { b } a },\frac { \log _ { b } x } { \log _ { b } ^ { a } },True,False,True,san_only,True,False,True,san_only,False,False
RIT_2014_193,False,E _ { t o t } = \sum _ { n } E _ { n },E _ { t o t } = \sum \limits _ { n } E _ { n },E _ { t k k } = \sum _ { n } E _ { n },E _ { t o k } = \sum \limits _ { n } E _ { n },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_194,True,x ^ { 2 } ( x - 1 ) ( x ^ { 2 } + x + 1 ) + ( x ^ { 2 } + x + 1 ),x ^ { 2 } ( x - 1 ) ( x ^ { 2 } + x + 1 ) + ( x ^ { 2 } + x + 1 ),x ^ { 2 } ( x - 1 ) ( x ^ { 2 } + x + 1 ) + ( x ^ { 2 } + x + 1 ),x ^ { 2 } ( x - 1 ) ( x ^ { 2 } + x + 1 ) + ( x ^ { 2 } + x + 1 ),True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_195,True,\sqrt [ m ] { \sqrt [ n ] { x } },\sqrt [ m ] { \sqrt [ n ] { x } },\sqrt { \sqrt { x } },\sqrt [ n ] { \sqrt { x } },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_196,True,\int \sin ^ { 2 } x d x,\int \sin ^ { 2 } x d x,1 \sin ^ { 2 } x d x,\int \sin ^ { 2 } \times d x,False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_197,True,k _ { i } = \frac { x _ { i } } { \sum x _ { i } },k _ { i } = \frac { x _ { i } } { \sum x _ { i } },k _ { i } = \frac { X _ { i } } { \sum X _ { i } },t _ { i } = \frac { X _ { i } } { \sum x _ { i } },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_198,True,| x | | y | = | x y |,| x | | y | = | x y |,| x | | y | = | x y |,| x | / | y | = | x y |,True,False,True,san_only,True,False,True,san_only,False,False
RIT_2014_199,True,"X _ { t _ { 2 } } - X _ { t _ { 1 } } , \ldots , X _ { t _ { n } } - X _ { t _ { n - 1 } }","X _ { t _ { 2 } } - X _ { t _ { 1 } } , \ldots , X _ { t _ { n } } - X _ { t _ { n - 1 } }","X _ { 2 } - X _ { t } \ldots , q _ { n } X _ { 1 1 }","X _ { t _ { 2 } } - X _ { t _ { i } } \ldots , X _ { i _ { n } - X _ { i + 1 }",False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_2,False,\lim _ { x \rightarrow c } f ( x ) = L,\lim \limits _ { x \rightarrow c } f ( x ) = L,\lim _ { x \rightarrow c } f ( x ) = L,\lim \limits _ { x \rightarrow c } f ( x ) = L,True,False,True,san_only,False,True,True,posformer_only,True,True
RIT_2014_20,True,[ e ],[ e ],[ e ],[ e ],True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_200,False,\lim _ { n \rightarrow \infty } y _ { n } = 0,\lim \limits _ { n \rightarrow \infty } y _ { n } = 0,\lim _ { n \rightarrow \infty } y _ { n } = 0,\lim \limits _ { n \rightarrow \infty } y _ { n } = 0,True,False,True,san_only,False,True,True,posformer_only,True,True
RIT_2014_201,True,\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta,\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta,\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta,\cos 3 \theta = 4 \cos ^ { 3 } \theta - 3 \cos \theta,True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_202,True,c _ { 1 } x _ { 1 } + c _ { 2 } x _ { 2 } + \ldots + c _ { m } x _ { m },c _ { 1 } x _ { 1 } + c _ { 2 } x _ { 2 } + \ldots + c _ { m } x _ { m },c x x + c _ { 2 } x _ { 2 } + o + + c _ { m } x _ { m },"c , x _ { 1 } + c _ { 2 } x _ { 2 } l _ { 0 } + c m x _ { m }",False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_203,True,\frac { \pi r ^ { 2 } } { 2 \pi },\frac { \pi r ^ { 2 } } { 2 \pi },\frac { \pi \pi ^ { 2 } } { 2 \pi },\frac { \pi r ^ { 2 } } { 2 C },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_204,True,4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6,4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6,4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6,4 7 4 7 4 + 5 2 7 2 = 5 2 7 4 6,True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_205,True,"\sigma _ { a } , \sigma _ { m }","\sigma _ { a } , \sigma _ { m }",\sigma _ { a } > \theta _ { m },"\theta _ { a } , \theta _ { m }",False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_206,True,( a - b ) - c = a - ( b + c ) = a + ( - b - c ),( a - b ) - c = a - ( b + c ) = a + ( - b - c ),( a - b ) - c = a - ( b + c ) = a + ( - b - c ),( a - b ) - c = a - ( b + c ) = a + ( - b - c ),True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_207,False,\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },\sum \limits _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },\sum _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },\sum \limits _ { i = 1 } ^ { n } [ i ^ { k + 1 } - ( i - 1 ) ^ { k + 1 } ] = n ^ { k + 1 },True,False,True,san_only,False,True,True,posformer_only,True,True
RIT_2014_208,False,\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 },\sum \limits _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 },\sum _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 },\sum \limits _ { k = 1 } ^ { 1 } a _ { k } = a _ { 1 },True,False,True,san_only,False,True,True,posformer_only,True,True
RIT_2014_209,True,\int 3 \sin x d x,\int 3 \sin x d x,\int 3 \sin x d x,\int 3 \sin x d x,True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_21,False,\sum _ { i = 1 } ^ { n + 1 } i,\sum \limits _ { i = 1 } ^ { n + 1 } i,\sum _ { i = 1 } ^ { n + 1 } i,\sum \limits _ { i = 1 } ^ { n + 1 } i,True,False,True,san_only,False,True,True,posformer_only,True,True
RIT_2014_210,True,\frac { 1 } { 4 } + \frac { 2 } { 5 } = \frac { 1 \times 5 } { 4 \times 5 } + \frac { 2 \times 4 } { 5 \times 4 } = \frac { 5 } { 2 0 } + \frac { 8 } { 2 0 },\frac { 1 } { 4 } + \frac { 2 } { 5 } = \frac { 1 \times 5 } { 4 \times 5 } + \frac { 2 \times 4 } { 5 \times 4 } = \frac { 5 } { 2 0 } + \frac { 8 } { 2 0 },\frac { 1 } { 4 } + \frac { 2 } { 5 } = \frac { 1 \times 5 } { 4 \times 5 } + \frac { 2 \times 4 } { 4 \times 5 } + \frac { 8 } { 2 0 },\frac { 1 } { 4 } + \frac { 2 } { 5 } = \frac { 1 \times 5 } { 4 \times 5 } + \frac { 2 \times 4 } { 5 \times 4 } = \frac { 5 } { 2 0 } + \frac { 8 } { 2 0 },False,True,True,posformer_only,False,True,True,posformer_only,False,False
RIT_2014_211,False,\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 },\lim \limits _ { n \rightarrow \infty } \frac { 2 } { n } \sum \limits _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 },\lim _ { n \rightarrow \infty } \frac { 2 } { n } \sum _ { i = 1 } ^ { n } ( \frac { 2 } { n } ) ^ { 2 },\lim \limits _ { n \rightarrow \infty } \frac { 2 } { n } \sum \limits _ { i = 1 } ^ { n } ( \frac { 2 i } { n } ) ^ { 2 },False,False,False,both_wrong,False,True,True,posformer_only,False,True
RIT_2014_212,True,t _ { 0 } \leq t \leq b,t _ { 0 } \leq t \leq b,t o \leq t \leq b,t o \leq t \leq b,False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_213,True,\tan x - \tan y = \frac { \sin ( x - y ) } { \cos x \cos y },\tan x - \tan y = \frac { \sin ( x - y ) } { \cos x \cos y },\tan x - \tan y = \frac { \sin ( x - y ) } { \cos \cos y },\tan x - \tan y = \frac { \sin ( x - y ) } { \cos x \cos y },False,True,True,posformer_only,False,True,True,posformer_only,False,False
RIT_2014_214,False,\sum _ { i = 1 } ^ { n + 1 } i = \sum _ { i = 1 } ^ { n } i + ( n + 1 ) = \frac { n ( n + 1 ) } { 2 } + n + 1,\sum \limits _ { i = 1 } ^ { n + 1 } i = \sum \limits _ { i = 1 } ^ { n } i + ( n + 1 ) = \frac { n ( n + 1 ) } { 2 } + n + 1,\sum _ { i = 1 } ^ { n + 1 } i = \sum _ { i = 1 } ^ { n } i + ( n + 1 ) = \frac { n ( n + 1 ) + n + 1 } { 2 },\sum \limits _ { i = 1 } ^ { n + 1 } i = \sum \limits _ { i = 1 } ^ { n } i + ( n + 1 ) = \frac { n ( n + 1 ) + n + 1 } { 2 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_215,True,( - \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } i ) ( - \frac { 1 } { 2 } + \frac { \sqrt { 3 } } { 2 } i ),( - \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } i ) ( - \frac { 1 } { 2 } + \frac { \sqrt { 3 } } { 2 } i ),( \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } ) ( \frac { 1 } { 2 } + \frac { 3 } { 2 } ),( \frac { 1 } { 2 } - \frac { \sqrt { 3 } } { 2 } ) ( \frac { 1 } { 2 } + \frac { \sqrt { 3 } } { 2 } ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_216,False,\lim _ { y \rightarrow x f ( y ) = f ( x ) },\lim \limits _ { y \rightarrow x } f ( y ) = f ( x ),\lim _ { y \rightarrow x } f ( y ) = f ( x ),\lim \limits _ { y \rightarrow x } f ( y ) = f ( x ),False,False,False,both_wrong,False,True,True,posformer_only,False,True
RIT_2014_217,False,"v _ { \pm 1 , \pm 2 _ { , } \pm 3 }","v _ { \pm 1 , \pm 2 , \pm 3 }","V \pm 1 , \pm 2 \pm 3","V \pm 1 , \pm 2 , \pm 3",False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_218,True,\frac { \sin A + \sin 3 A } { \cos A + \cos 3 A } = \tan 2 A,\frac { \sin A + \sin 3 A } { \cos A + \cos 3 A } = \tan 2 A,\frac { \sin A + \sin 3 A } { \cos A + \cos A } = \tan ( A,\frac { \sin A + \sin A } { \cos A + \cos A } = \tan A,False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_219,True,m / q,m / q,m q,n _ { n },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_22,True,3 . 0 0 0 0 0 0 0 1,3 . 0 0 0 0 0 0 0 1,3 . 0 0 0 0 0 0 0 1,3 . 0 0 0 0 0 0 1,True,False,True,san_only,True,False,True,san_only,False,False
RIT_2014_220,True,x ^ { n - 1 } + x ^ { n - 2 } + \ldots + x ^ { 2 } + x + 1,x ^ { n - 1 } + x ^ { n - 2 } + \ldots + x ^ { 2 } + x + 1,x ^ { n - 1 } + x ^ { n - 2 } + \ldots + x ^ { 2 } + x + 1,x ^ { n - 1 } + x ^ { n - 2 } + \ldots + x ^ { 2 } + x + 1,True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_221,True,A + B + B = A + B,A + B + B = A + B,A + B + B = A + B,A + B + B = A + B,True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_222,True,\frac { 1 } { ( x + 1 ) ( x + 2 ) ^ { 2 } } = \frac { 1 } { x + 1 } \frac { 1 } { x + 2 } - \frac { 1 } { ( x + 2 ) ^ { 2 } },\frac { 1 } { ( x + 1 ) ( x + 2 ) ^ { 2 } } = \frac { 1 } { x + 1 } \frac { 1 } { x + 2 } - \frac { 1 } { ( x + 2 ) ^ { 2 } },\frac { 1 } { ( x + 1 ) ( x + 2 ) ^ { 2 } } = \frac { 1 } { x + 1 } \frac { 1 } { x + 2 } - \frac { 1 } { ( x + 2 ) ^ { 2 } },\frac { 1 } { ( x + 1 ) ( x + z ) ^ { 2 } } = \frac { 1 } { x + 1 } \frac { 1 } { x + 2 } - \frac { 1 } { ( x + 2 ) ^ { 2 } },True,False,True,san_only,True,False,True,san_only,False,False
RIT_2014_223,True,\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),\sin ( 4 x ) = 4 \sin ( x ) \cos ^ { 3 } ( x ) - 4 \sin ^ { 3 } ( x ) \cos ( x ),True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_224,True,\pm \frac { 0 . 0 5 } { 5 0 } = \pm 0 . 0 0 1,\pm \frac { 0 . 0 5 } { 5 0 } = \pm 0 . 0 0 1,\frac { \frac { 0 . 0 5 } { 5 } = \frac { 0 . 0 5 } { 5 0 } } { 5 0 } = \pm 0 . 0 0 1,\frac { \pm 0 . 0 5 } { 5 0 } = \pm 0 . 0 0 1,False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_225,False,"d ( x , y ) + d ( y _ { , } z ) \geq d ( x _ { , } z )","d ( x , y ) + d ( y , z ) \geq d ( x , z )","d ( x , y ) + d ( y , z ) \geq d ( x , z )","d ( x , y ) + d ( y , z ) \geq d ( x , z )",False,False,False,both_wrong,True,True,True,both_correct,True,True
RIT_2014_226,True,b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 },b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 },b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 },b ^ { - 1 } c ^ { - 1 } = b ^ { - 1 } a ^ { - 1 },True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_227,True,( x ^ { 3 } - 2 x ^ { 2 } y + 4 x y ^ { 2 } ) + ( 2 x ^ { 2 } y - 4 x y ^ { 2 } + 8 y ^ { 3 } ),( x ^ { 3 } - 2 x ^ { 2 } y + 4 x y ^ { 2 } ) + ( 2 x ^ { 2 } y - 4 x y ^ { 2 } + 8 y ^ { 3 } ),( x ^ { 3 } - 2 n ^ { 2 } + ( x y ^ { 2 } ) + ( 2 x ^ { 2 } y - 4 x y ^ { 2 } + 8 y ^ { 3 } ),( x ^ { 3 } - 2 x ^ { 2 } + 4 x y ^ { 2 } ) + ( 2 x ^ { 2 } y - 4 x y ^ { 2 } + 8 y ^ { 3 } ),False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_228,True,\int u ^ { 8 } \frac { d u } { 1 2 },\int u ^ { 8 } \frac { d u } { 1 2 },\int u ^ { B } d u,\int u ^ { B } \frac { d u } { 1 2 },False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_229,True,\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },\frac { d } { d \theta } \sqrt { \theta } = \frac { 1 } { 2 \sqrt { \theta } },True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_23,True,1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },1 s ^ { 2 } 2 s ^ { 2 } 2 p ^ { 1 },1 5 ^ { 2 } 2 5 ^ { 2 } 2 p ^ { 1 },True,False,True,san_only,True,False,True,san_only,False,False
RIT_2014_230,True,( x ^ { 2 } + 2 ) ^ { 2 } - ( 2 x ) ^ { 2 },( x ^ { 2 } + 2 ) ^ { 2 } - ( 2 x ) ^ { 2 },( x ^ { 2 } + 2 ) ^ { 2 } - 2 x ) ^ { 2 },( x ^ { 2 } + 2 ) ^ { 2 } - ( 2 x ) ^ { 2 },False,True,True,posformer_only,False,True,True,posformer_only,False,False
RIT_2014_231,True,3 \sqrt { 7 },3 \sqrt { 7 },3 \sqrt { 7 },3 \sqrt { 7 },True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_232,True,\sqrt { \frac { 9 . 8 1 } { l } } = \pi,\sqrt { \frac { 9 . 8 1 } { l } } = \pi,\sqrt { \frac { 9 . 8 } { l } } = \pi,\sqrt { \frac { 9 . 8 1 } } { l } = \pi,False,False,False,both_wrong,False,False,False,both_wrong,False,False
RIT_2014_233,True,A ^ { T },A ^ { T },A ^ { T },A ^ { T },True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_234,True,\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } },\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } },\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } },\frac { 1 - \sqrt { 3 } } { 1 + \sqrt { 3 } },True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_235,False,\lim _ { x \rightarrow c } f ( x ),\lim \limits _ { x \rightarrow c } f ( x ),\lim _ { x \rightarrow c } f ( x ),\lim \limits _ { x \rightarrow c } f ( x ),True,False,True,san_only,False,True,True,posformer_only,True,True
RIT_2014_236,True,n \neq a,n \neq a,n \neq a,n \neq a,True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_237,True,y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0,y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0,y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0,y ^ { 4 } + y ^ { 3 } + y ^ { 2 } + 1 = 0,True,True,True,both_correct,True,True,True,both_correct,False,False
RIT_2014_238,True,r ^ { - k },r ^ { - k },r ^ { - k },r ^ { - k },True,True,True,both_correct,True,True,True,both_correct,False,False
