id,latex_modelo1,posicion_modelo1,latex_modelo2,posicion_modelo2,misma_posicion,desplazamiento_posicion,normalizado_modelo1,normalizado_modelo2,tokens_modelo1,tokens_modelo2,texto_exacto_igual,espacios_normalizados_iguales,tokens_iguales,n_tokens_modelo1,n_tokens_modelo2,delta_n_tokens,distancia_tokens,operaciones,iguales_sin_limits,tipo_diferencia,archivo_modelo1,archivo_modelo2,hash_igual,pixeles_iguales,mismas_dimensiones,estado_conjunto
RIT_2014_254,\frac { 1 } { 2 } \div \frac { 3 } { 4 },844,\frac { 1 } { 2 } \div \frac { 3 } { 4 },600,False,-244,\frac { 1 } { 2 } \div \frac { 3 } { 4 },\frac { 1 } { 2 } \div \frac { 3 } { 4 },\frac { 1 } { 2 } \div \frac { 3 } { 4 },\frac { 1 } { 2 } \div \frac { 3 } { 4 },True,True,True,15,15,0,0,[],True,idéntica,RIT_2014_254_0.bmp,RIT_2014_254.bmp,True,True,True,imagen y anotación iguales
RIT_2014_255,m _ { k } = p _ { k } - p _ { k - 1 },845,m _ { k } = p _ { k } - p _ { k - 1 },566,False,-279,m _ { k } = p _ { k } - p _ { k - 1 },m _ { k } = p _ { k } - p _ { k - 1 },m _ { k } = p _ { k } - p _ { k - 1 },m _ { k } = p _ { k } - p _ { k - 1 },True,True,True,19,19,0,0,[],True,idéntica,RIT_2014_255_0.bmp,RIT_2014_255.bmp,True,True,True,imagen y anotación iguales
RIT_2014_256,"c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }",846,"c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }",807,False,-39,"c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }","c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }","c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }","c _ { 1 } , c _ { 2 } , \ldots , c _ { m } , c _ { m + 1 }",True,True,True,27,27,0,0,[],True,idéntica,RIT_2014_256_0.bmp,RIT_2014_256.bmp,True,True,True,imagen y anotación iguales
RIT_2014_257,\frac { 1 1 } { 3 } \sqrt { 3 },847,\frac { 1 1 } { 3 } \sqrt { 3 },495,False,-352,\frac { 1 1 } { 3 } \sqrt { 3 },\frac { 1 1 } { 3 } \sqrt { 3 },\frac { 1 1 } { 3 } \sqrt { 3 },\frac { 1 1 } { 3 } \sqrt { 3 },True,True,True,12,12,0,0,[],True,idéntica,RIT_2014_257_0.bmp,RIT_2014_257.bmp,True,True,True,imagen y anotación iguales
RIT_2014_258,\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },848,\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },877,False,29,\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },\frac { 1 } { 2 } \frac { 1 } { 4 } \frac { 1 } { 8 } \frac { 1 } { 1 6 },True,True,True,29,29,0,0,[],True,idéntica,RIT_2014_258_0.bmp,RIT_2014_258.bmp,True,True,True,imagen y anotación iguales
RIT_2014_259,- \sum _ { i } P _ { i } \log _ { n } P _ { i },849,- \sum \limits _ { i } P _ { i } \log _ { n } P _ { i },686,False,-163,- \sum _ { i } P _ { i } \log _ { n } P _ { i },- \sum \limits _ { i } P _ { i } \log _ { n } P _ { i },- \sum _ { i } P _ { i } \log _ { n } P _ { i },- \sum \limits _ { i } P _ { i } \log _ { n } P _ { i },False,False,False,21,22,1,1,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,RIT_2014_259_0.bmp,RIT_2014_259.bmp,True,True,True,"imagen igual, anotación diferente"
RIT_2014_25,\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t ),850,\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t ),722,False,-128,\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t ),\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t ),\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t ),\sin ( t ) / \cos ( t ) = \sin ( t ) / \cos ( t ),True,True,True,19,19,0,0,[],True,idéntica,RIT_2014_25_0.bmp,RIT_2014_25.bmp,True,True,True,imagen y anotación iguales
RIT_2014_260,\beta \neq 0,851,\beta \neq 0,186,False,-665,\beta \neq 0,\beta \neq 0,\beta \neq 0,\beta \neq 0,True,True,True,3,3,0,0,[],True,idéntica,RIT_2014_260_0.bmp,RIT_2014_260.bmp,True,True,True,imagen y anotación iguales
RIT_2014_261,d \neq 0,852,d \neq 0,92,False,-760,d \neq 0,d \neq 0,d \neq 0,d \neq 0,True,True,True,3,3,0,0,[],True,idéntica,RIT_2014_261_0.bmp,RIT_2014_261.bmp,True,True,True,imagen y anotación iguales
RIT_2014_262,2 x ^ { 2 } + 8 x + 8 - 6,853,2 x ^ { 2 } + 8 x + 8 - 6,415,False,-438,2 x ^ { 2 } + 8 x + 8 - 6,2 x ^ { 2 } + 8 x + 8 - 6,2 x ^ { 2 } + 8 x + 8 - 6,2 x ^ { 2 } + 8 x + 8 - 6,True,True,True,13,13,0,0,[],True,idéntica,RIT_2014_262_0.bmp,RIT_2014_262.bmp,True,True,True,imagen y anotación iguales
RIT_2014_263,x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 },854,x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 },792,False,-62,x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 },x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 },x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 },x _ { 1 } = a _ { 1 1 } y _ { 1 } + a _ { 1 2 } y _ { 2 },True,True,True,29,29,0,0,[],True,idéntica,RIT_2014_263_0.bmp,RIT_2014_263.bmp,True,True,True,imagen y anotación iguales
RIT_2014_264,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,855,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,634,False,-221,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,\frac { 3 8 \sqrt { 9 x - 3 8 } } { 9 } + C,True,True,True,18,18,0,0,[],True,idéntica,RIT_2014_264_0.bmp,RIT_2014_264.bmp,True,True,True,imagen y anotación iguales
RIT_2014_265,u u _ { x } + u _ { y } + u _ { t } = y,856,u u _ { x } + u _ { y } + u _ { t } = y,579,False,-277,u u _ { x } + u _ { y } + u _ { t } = y,u u _ { x } + u _ { y } + u _ { t } = y,u u _ { x } + u _ { y } + u _ { t } = y,u u _ { x } + u _ { y } + u _ { t } = y,True,True,True,20,20,0,0,[],True,idéntica,RIT_2014_265_0.bmp,RIT_2014_265.bmp,True,True,True,imagen y anotación iguales
RIT_2014_266,\sum \alpha = 3 p = - 2 1,857,\sum \alpha = 3 p = - 2 1,411,False,-446,\sum \alpha = 3 p = - 2 1,\sum \alpha = 3 p = - 2 1,\sum \alpha = 3 p = - 2 1,\sum \alpha = 3 p = - 2 1,True,True,True,9,9,0,0,[],True,idéntica,RIT_2014_266_0.bmp,RIT_2014_266.bmp,True,True,True,imagen y anotación iguales
RIT_2014_267,\int _ { a } ^ { c } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f,858,\int \limits _ { a } ^ { c } f + \int \limits _ { c } ^ { b } f = \int \limits _ { a } ^ { b } f,867,False,9,\int _ { a } ^ { c } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f,\int \limits _ { a } ^ { c } f + \int \limits _ { c } ^ { b } f = \int \limits _ { a } ^ { b } f,\int _ { a } ^ { c } f + \int _ { c } ^ { b } f = \int _ { a } ^ { b } f,\int \limits _ { a } ^ { c } f + \int \limits _ { c } ^ { b } f = \int \limits _ { a } ^ { b } f,False,False,False,32,35,3,3,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}, {""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}, {""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,RIT_2014_267_0.bmp,RIT_2014_267.bmp,True,True,True,"imagen igual, anotación diferente"
RIT_2014_268,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,859,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,805,False,-54,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,\int \frac { 1 } { x } \sqrt { \frac { 1 - x } { x } } d x,True,True,True,22,22,0,0,[],True,idéntica,RIT_2014_268_0.bmp,RIT_2014_268.bmp,True,True,True,imagen y anotación iguales
RIT_2014_269,B B ^ { - 1 },860,B B ^ { - 1 },218,False,-642,B B ^ { - 1 },B B ^ { - 1 },B B ^ { - 1 },B B ^ { - 1 },True,True,True,7,7,0,0,[],True,idéntica,RIT_2014_269_0.bmp,RIT_2014_269.bmp,True,True,True,imagen y anotación iguales
RIT_2014_26,a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },861,a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },760,False,-101,a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },a - \frac { 3 } { a } + \frac { 1 } { a ^ { 2 } + 1 },True,True,True,23,23,0,0,[],True,idéntica,RIT_2014_26_0.bmp,RIT_2014_26.bmp,True,True,True,imagen y anotación iguales
RIT_2014_270,c \neq 2,862,c \neq 2,115,False,-747,c \neq 2,c \neq 2,c \neq 2,c \neq 2,True,True,True,3,3,0,0,[],True,idéntica,RIT_2014_270_0.bmp,RIT_2014_270.bmp,True,True,True,imagen y anotación iguales
RIT_2014_271,\log _ { u } N,863,\log _ { u } N,241,False,-622,\log _ { u } N,\log _ { u } N,\log _ { u } N,\log _ { u } N,True,True,True,6,6,0,0,[],True,idéntica,RIT_2014_271_0.bmp,RIT_2014_271.bmp,True,True,True,imagen y anotación iguales
RIT_2014_272,4 0,864,4 0,25,False,-839,4 0,4 0,4 0,4 0,True,True,True,2,2,0,0,[],True,idéntica,RIT_2014_272_0.bmp,RIT_2014_272.bmp,True,True,True,imagen y anotación iguales
RIT_2014_273,\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },865,\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },796,False,-69,\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },\frac { 1 } { 3 } + \frac { 2 } { 3 } = \frac { 3 } { 3 },True,True,True,23,23,0,0,[],True,idéntica,RIT_2014_273_0.bmp,RIT_2014_273.bmp,True,True,True,imagen y anotación iguales
RIT_2014_274,\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b ),866,\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b ),701,False,-165,\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b ),\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b ),\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b ),\alpha ( a b ) = ( \alpha a ) b = a ( \alpha b ),True,True,True,17,17,0,0,[],True,idéntica,RIT_2014_274_0.bmp,RIT_2014_274.bmp,True,True,True,imagen y anotación iguales
RIT_2014_275,s \neq 1,867,s \neq 1,106,False,-761,s \neq 1,s \neq 1,s \neq 1,s \neq 1,True,True,True,3,3,0,0,[],True,idéntica,RIT_2014_275_0.bmp,RIT_2014_275.bmp,True,True,True,imagen y anotación iguales
RIT_2014_276,\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2,868,\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2,929,False,61,\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2,\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2,\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2,\sigma = \frac { 1 } { 2 } n / 1 _ { 1 } + \frac { 1 } { 2 } n / _ { 2 2 } ^ { - y } 1 2,True,True,True,38,38,0,0,[],True,idéntica,RIT_2014_276_0.bmp,RIT_2014_276.bmp,True,True,True,imagen y anotación iguales
RIT_2014_277,"m , n",869,"m , n",54,False,-815,"m , n","m , n","m , n","m , n",True,True,True,3,3,0,0,[],True,idéntica,RIT_2014_277_0.bmp,RIT_2014_277.bmp,True,True,True,imagen y anotación iguales
RIT_2014_278,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1,870,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1,784,False,-86,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1,\lim \frac { | a _ { n + 1 } x | } { | a _ { n } | } > 1,True,True,True,25,25,0,0,[],True,idéntica,RIT_2014_278_0.bmp,RIT_2014_278.bmp,True,True,True,imagen y anotación iguales
RIT_2014_279,4 - 4 + 4 - \sqrt { 4 },871,4 - 4 + 4 - \sqrt { 4 },379,False,-492,4 - 4 + 4 - \sqrt { 4 },4 - 4 + 4 - \sqrt { 4 },4 - 4 + 4 - \sqrt { 4 },4 - 4 + 4 - \sqrt { 4 },True,True,True,10,10,0,0,[],True,idéntica,RIT_2014_279_0.bmp,RIT_2014_279.bmp,True,True,True,imagen y anotación iguales
RIT_2014_27,\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y ),872,\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y ),724,False,-148,\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y ),\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y ),\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y ),\log _ { b } ( y ^ { a } ) = a \log _ { b } ( y ),True,True,True,22,22,0,0,[],True,idéntica,RIT_2014_27_0.bmp,RIT_2014_27.bmp,True,True,True,imagen y anotación iguales
RIT_2014_280,\sqrt { 9 } + \sqrt { 1 6 },873,\sqrt { 9 } + \sqrt { 1 6 },442,False,-431,\sqrt { 9 } + \sqrt { 1 6 },\sqrt { 9 } + \sqrt { 1 6 },\sqrt { 9 } + \sqrt { 1 6 },\sqrt { 9 } + \sqrt { 1 6 },True,True,True,10,10,0,0,[],True,idéntica,RIT_2014_280_0.bmp,RIT_2014_280.bmp,True,True,True,imagen y anotación iguales
RIT_2014_281,"1 0 0 , 0 0 0",874,"1 0 0 , 0 0 0",190,False,-684,"1 0 0 , 0 0 0","1 0 0 , 0 0 0","1 0 0 , 0 0 0","1 0 0 , 0 0 0",True,True,True,7,7,0,0,[],True,idéntica,RIT_2014_281_0.bmp,RIT_2014_281.bmp,True,True,True,imagen y anotación iguales
RIT_2014_282,\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },875,\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },811,False,-64,\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },\frac { 3 x } { 3 } + \frac { 1 } { 3 } = \frac { 4 } { 3 },True,True,True,24,24,0,0,[],True,idéntica,RIT_2014_282_0.bmp,RIT_2014_282.bmp,True,True,True,imagen y anotación iguales
RIT_2014_283,s = 2 5 8 5 7,876,s = 2 5 8 5 7,189,False,-687,s = 2 5 8 5 7,s = 2 5 8 5 7,s = 2 5 8 5 7,s = 2 5 8 5 7,True,True,True,7,7,0,0,[],True,idéntica,RIT_2014_283_0.bmp,RIT_2014_283.bmp,True,True,True,imagen y anotación iguales
RIT_2014_284,- 3 9,877,- 3 9,49,False,-828,- 3 9,- 3 9,- 3 9,- 3 9,True,True,True,3,3,0,0,[],True,idéntica,RIT_2014_284_0.bmp,RIT_2014_284.bmp,True,True,True,imagen y anotación iguales
RIT_2014_285,m i l l i,878,m i l l i,120,False,-758,m i l l i,m i l l i,m i l l i,m i l l i,True,True,True,5,5,0,0,[],True,idéntica,RIT_2014_285_0.bmp,RIT_2014_285.bmp,True,True,True,imagen y anotación iguales
RIT_2014_286,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,879,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,917,False,38,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,x ^ { 2 } - y ^ { 2 } = x ^ { 2 } + x y + y ^ { 2 } - x y - 2 y ^ { 2 } + x y - x y,True,True,True,42,42,0,0,[],True,idéntica,RIT_2014_286_0.bmp,RIT_2014_286.bmp,True,True,True,imagen y anotación iguales
RIT_2014_287,\log x - \log y = \log ( \frac { x } { y } ),880,\log x - \log y = \log ( \frac { x } { y } ),647,False,-233,\log x - \log y = \log ( \frac { x } { y } ),\log x - \log y = \log ( \frac { x } { y } ),\log x - \log y = \log ( \frac { x } { y } ),\log x - \log y = \log ( \frac { x } { y } ),True,True,True,16,16,0,0,[],True,idéntica,RIT_2014_287_0.bmp,RIT_2014_287.bmp,True,True,True,imagen y anotación iguales
RIT_2014_288,\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),881,\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),749,False,-132,\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),\log ( \frac { a } { b } ) = \log ( a ) - \log ( b ),True,True,True,20,20,0,0,[],True,idéntica,RIT_2014_288_0.bmp,RIT_2014_288.bmp,True,True,True,imagen y anotación iguales
RIT_2014_289,- | y | \leq y \leq | y |,882,- | y | \leq y \leq | y |,420,False,-462,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,True,True,True,10,10,0,0,[],True,idéntica,RIT_2014_289_0.bmp,RIT_2014_289.bmp,True,True,True,imagen y anotación iguales
RIT_2014_28,\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },883,\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },941,False,58,\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },\sqrt { \frac { 5 } { 4 } } = \frac { \sqrt { 5 } } { \sqrt { 4 } } = \frac { \sqrt { 5 } } { 2 },True,True,True,35,35,0,0,[],True,idéntica,RIT_2014_28_0.bmp,RIT_2014_28.bmp,True,True,True,imagen y anotación iguales
RIT_2014_290,\sum _ { k = 1 } ^ { N } a _ { n } \leq \sum _ { k = 1 } ^ { N } b _ { n } \leq \sum _ { n = 1 } ^ { \infty } b _ { n },884,\sum \limits _ { k = 1 } ^ { N } a _ { n } \leq \sum \limits _ { k = 1 } ^ { N } b _ { n } \leq \sum \limits _ { n = 1 } ^ { \infty } b _ { n },962,False,78,\sum _ { k = 1 } ^ { N } a _ { n } \leq \sum _ { k = 1 } ^ { N } b _ { n } \leq \sum _ { n = 1 } ^ { \infty } b _ { n },\sum \limits _ { k = 1 } ^ { N } a _ { n } \leq \sum \limits _ { k = 1 } ^ { N } b _ { n } \leq \sum \limits _ { n = 1 } ^ { \infty } b _ { n },\sum _ { k = 1 } ^ { N } a _ { n } \leq \sum _ { k = 1 } ^ { N } b _ { n } \leq \sum _ { n = 1 } ^ { \infty } b _ { n },\sum \limits _ { k = 1 } ^ { N } a _ { n } \leq \sum \limits _ { k = 1 } ^ { N } b _ { n } \leq \sum \limits _ { n = 1 } ^ { \infty } b _ { n },False,False,False,50,53,3,3,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}, {""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}, {""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,RIT_2014_290_0.bmp,RIT_2014_290.bmp,True,True,True,"imagen igual, anotación diferente"
RIT_2014_291,\mu m,885,\mu m,51,False,-834,\mu m,\mu m,\mu m,\mu m,True,True,True,2,2,0,0,[],True,idéntica,RIT_2014_291_0.bmp,RIT_2014_291.bmp,True,True,True,imagen y anotación iguales
RIT_2014_292,x - 8,886,x - 8,60,False,-826,x - 8,x - 8,x - 8,x - 8,True,True,True,3,3,0,0,[],True,idéntica,RIT_2014_292_0.bmp,RIT_2014_292.bmp,True,True,True,imagen y anotación iguales
RIT_2014_293,\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) },887,\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) },841,False,-46,\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) },\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) },\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) },\tan ( 2 x ) = \frac { 2 \tan ( x ) } { 1 - \tan ^ { 2 } ( x ) },True,True,True,26,26,0,0,[],True,idéntica,RIT_2014_293_0.bmp,RIT_2014_293.bmp,True,True,True,imagen y anotación iguales
RIT_2014_294,- | y | \leq y \leq | y |,888,- | y | \leq y \leq | y |,423,False,-465,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,- | y | \leq y \leq | y |,True,True,True,10,10,0,0,[],True,idéntica,RIT_2014_294_0.bmp,RIT_2014_294.bmp,True,True,True,imagen y anotación iguales
RIT_2014_295,\lim _ { y \rightarrow x } f ( x ),889,\lim \limits _ { y \rightarrow x } f ( x ),523,False,-366,\lim _ { y \rightarrow x } f ( x ),\lim \limits _ { y \rightarrow x } f ( x ),\lim _ { y \rightarrow x } f ( x ),\lim \limits _ { y \rightarrow x } f ( x ),False,False,False,11,12,1,1,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,RIT_2014_295_0.bmp,RIT_2014_295.bmp,True,True,True,"imagen igual, anotación diferente"
RIT_2014_296,\theta + e \alpha,890,\theta + e \alpha,308,False,-582,\theta + e \alpha,\theta + e \alpha,\theta + e \alpha,\theta + e \alpha,True,True,True,4,4,0,0,[],True,idéntica,RIT_2014_296_0.bmp,RIT_2014_296.bmp,True,True,True,imagen y anotación iguales
RIT_2014_297,( z + 1 ) ( z + 2 ),891,( z + 1 ) ( z + 2 ),334,False,-557,( z + 1 ) ( z + 2 ),( z + 1 ) ( z + 2 ),( z + 1 ) ( z + 2 ),( z + 1 ) ( z + 2 ),True,True,True,10,10,0,0,[],True,idéntica,RIT_2014_297_0.bmp,RIT_2014_297.bmp,True,True,True,imagen y anotación iguales
RIT_2014_298,\Delta ^ { k x },892,\Delta ^ { k x },258,False,-634,\Delta ^ { k x },\Delta ^ { k x },\Delta ^ { k x },\Delta ^ { k x },True,True,True,6,6,0,0,[],True,idéntica,RIT_2014_298_0.bmp,RIT_2014_298.bmp,True,True,True,imagen y anotación iguales
RIT_2014_299,8 9 7,893,8 9 7,40,False,-853,8 9 7,8 9 7,8 9 7,8 9 7,True,True,True,3,3,0,0,[],True,idéntica,RIT_2014_299_0.bmp,RIT_2014_299.bmp,True,True,True,imagen y anotación iguales
RIT_2014_29,- 7,894,- 7,2,False,-892,- 7,- 7,- 7,- 7,True,True,True,2,2,0,0,[],True,idéntica,RIT_2014_29_0.bmp,RIT_2014_29.bmp,True,True,True,imagen y anotación iguales
RIT_2014_2,\lim _ { x \rightarrow c } f ( x ) = L,895,\lim \limits _ { x \rightarrow c } f ( x ) = L,574,False,-321,\lim _ { x \rightarrow c } f ( x ) = L,\lim \limits _ { x \rightarrow c } f ( x ) = L,\lim _ { x \rightarrow c } f ( x ) = L,\lim \limits _ { x \rightarrow c } f ( x ) = L,False,False,False,13,14,1,1,"[{""operacion"": ""insert"", ""tokens_modelo1"": [], ""tokens_modelo2"": [""\\limits""]}]",True,solo \limits,RIT_2014_2_0.bmp,RIT_2014_2.bmp,True,True,True,"imagen igual, anotación diferente"
RIT_2014_300,\log _ { a } x - \log _ { a } y = \log _ { a } \frac { x } { y },896,\log _ { a } x - \log _ { a } y = \log _ { a } \frac { x } { y },840,False,-56,\log _ { a } x - \log _ { a } y = \log _ { a } \frac { x } { y },\log _ { a } x - \log _ { a } y = \log _ { a } \frac { x } { y },\log _ { a } x - \log _ { a } y = \log _ { a } \frac { x } { y },\log _ { a } x - \log _ { a } y = \log _ { a } \frac { x } { y },True,True,True,26,26,0,0,[],True,idéntica,RIT_2014_300_0.bmp,RIT_2014_300.bmp,True,True,True,imagen y anotación iguales
RIT_2014_301,1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2,897,1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2,756,False,-141,1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2,1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2,1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2,1 + 1 = 2 [ \frac { 1 ( 1 + 1 ) } { 2 } ] ^ { 9 } = 2,True,True,True,25,25,0,0,[],True,idéntica,RIT_2014_301_0.bmp,RIT_2014_301.bmp,True,True,True,imagen y anotación iguales
